Date,Close,High,Low,Open,Volume
2010-02-22,6.016632080078125,6.079074154338788,5.979707691005793,6.074271226173992,390563600
2010-02-23,5.915764808654785,6.043950850067472,5.875237921259158,6.004023978005646,575094800
2010-02-24,6.023837089538574,6.0472525151801415,5.939179624169119,5.9508877378017075,460566400
2010-02-25,6.0640645027160645,6.08988159583449,5.91066178196193,5.925371576991525,665126000
2010-02-26,6.142716884613037,6.159227927762016,6.064064373804336,6.0754718797290606,507460800
2010-03-01,6.273904323577881,6.289214130982631,6.167632688499138,6.176638528292245,550093600
2010-03-02,6.269701957702637,6.329141547627947,6.236379265372259,6.3021232242704155,566546400
2010-03-03,6.284112453460693,6.300323692378699,6.242385126900916,6.272405138088197,372052800
2010-03-04,6.325539588928223,6.331843958836596,6.263097508461851,6.282611435180591,366041200
2010-03-05,6.572905540466309,6.595420745426017,6.443218456905086,6.452524907290664,899620400
2010-03-08,6.576806545257568,6.607126350756229,6.551889682123633,6.604725087573212,429889600
2010-03-09,6.6950860023498535,6.754525585734661,6.541082898836807,6.553691234583317,920259200
2010-03-10,6.749722480773926,6.768935794260127,6.700489968212656,6.719402672863855,596218000
2010-03-11,6.769536972045898,6.769536972045898,6.7040936119288785,6.72180588938946,405700400
2010-03-12,6.802558422088623,6.836480726929872,6.777041140435703,6.8256732378859954,416323600
2010-03-15,6.719702243804932,6.7695347668763395,6.611929577744894,6.7659330725627065,493502800
2010-03-16,6.738013744354248,6.7539243663544655,6.679774999949887,6.729908529771207,446908000
2010-03-17,6.728107929229736,6.798054390677824,6.702591050303533,6.751523352110669,450956800
2010-03-18,6.744019031524658,6.754525911685149,6.682777796293037,6.72750718918501,342109600
2010-03-19,6.671972274780273,6.761732492104355,6.641351449568358,6.748223528493972,559445600
2010-03-22,6.7470221519470215,6.784547760392729,6.608929644374001,6.618536302743935,456419600
2010-03-23,6.855393409729004,6.868002146905999,6.727507194661625,6.773738429353702,602431200
2010-03-24,6.885714054107666,6.9106309197461835,6.829876162240197,6.833779267435768,597780400
2010-03-25,6.804058074951172,6.933745519804528,6.792049755532307,6.932244079065441,542284400
2010-03-26,6.93164587020874,6.963166512639333,6.861098181753544,6.873106503607268,640875200
2010-03-29,6.976374626159668,7.0208046138733895,6.953259809818213,6.994687717171304,540744400
2010-03-30,7.0802435874938965,7.129177092314952,7.032211107514656,7.10275878743343,527310000
2010-03-31,7.054726600646973,7.103059691456705,7.038516169055862,7.069437194560951,430659600
2010-04-01,7.083846092224121,7.166701098219023,6.9871815177516385,7.127075244095628,603145200
2010-04-05,7.159496784210205,7.160097200220622,7.047821811143165,7.054126580064301,684507600
2010-04-06,7.1910176277160645,7.212031384714835,7.114766403962342,7.150790559976982,447017200
2010-04-07,7.222841739654541,7.2624684071657635,7.164602169973854,7.191320290018138,628502000
2010-04-08,7.203327178955078,7.251059054832,7.14598864580775,7.218036972088584,572989200
2010-04-09,7.258559226989746,7.261562107095729,7.2186327856019386,7.247752546074432,334182800
2010-04-12,7.2735748291015625,7.296990256416315,7.259164842062535,7.270872555719912,333026400
2010-04-13,7.277778625488281,7.28888672721471,7.238151953579315,7.260667964353071,306210800
2010-04-14,7.375643253326416,7.379245750128945,7.327011149739634,7.363335123396282,404076400
2010-04-15,7.47260856628418,7.475910454257223,7.370239618011878,7.378344835126576,376784800
2010-04-16,7.426977157592773,7.539252562587447,7.341419868037714,7.46210029674629,750545600
2010-04-19,7.417069911956787,7.441686167658601,7.257962869884636,7.415869079892135,566924400
2010-04-20,7.342619895935059,7.482513624377203,7.29368719194415,7.461199256132154,738326400
2010-04-21,7.781814098358154,7.81273512267001,7.677043506609757,7.76920536189998,982391200
2010-04-22,7.9994611740112305,8.007866999870075,7.691154303632766,7.752395947552089,793424800
2010-04-23,8.130346298217773,8.170873172849966,8.015369448219841,8.045088835634074,796955600
2010-04-26,8.09041976928711,8.17927892521506,8.051092925286087,8.161867664249646,479068800
2010-04-27,7.866469383239746,8.040585999994244,7.8208393744512765,8.02347454629271,709343600
2010-04-28,7.853262901306152,7.925310427306826,7.697458533102753,7.902796026344901,758402400
2010-04-29,8.064607620239258,8.105434326667886,7.8655740194980135,7.8958938411601,558840800
2010-04-30,7.837952613830566,8.122542623329249,7.83525114226157,8.084717211621626,542463600
2010-05-03,7.995856761932373,8.041788184275632,7.891686591907518,7.920506559377322,454342000
2010-05-04,7.765604019165039,7.903997127066717,7.707665868513098,7.891989606470455,723819600
2010-05-05,7.684851169586182,7.749394708433027,7.466904899463235,7.595991977156926,883103200
2010-05-06,7.392454147338867,7.752694972806297,5.981508041773555,7.620006227341908,1285860800
2010-05-07,7.080546855926514,7.402062978024091,6.760832784393474,7.316205850059568,1676018400
2010-05-10,7.624807834625244,7.644621562618383,7.460898274799495,7.512533249158117,984306400
2010-05-11,7.700760841369629,7.801928141946519,7.520039615160612,7.560265887992866,848906800
2010-05-12,7.867972373962402,7.8991932077770075,7.766204656437769,7.782414286975812,654379600
2010-05-13,7.755995273590088,7.955328538438961,7.697155318256454,7.901892326091172,599712400
2010-05-14,7.619703769683838,7.699557484665453,7.49001713604708,7.65993083513791,759362800
2010-05-17,7.631715774536133,7.690555762133896,7.436284704981098,7.646125763733247,762834800
2010-05-18,7.575877666473389,7.761702051957458,7.512834773707722,7.7145705876352295,782678400
2010-05-19,7.455196857452393,7.59268895426401,7.350427041183521,7.49002019378403,1025726800
2010-05-20,7.1375837326049805,7.320406022677415,7.091051886544276,7.261265438754481,1282915200
2010-05-21,7.274476051330566,7.3399198076598084,6.945154610748657,6.989283994816624,1223891200
2010-05-24,7.4077630043029785,7.532046717144963,7.392753405236587,7.423373821020502,754238800
2010-05-25,7.3615312576293945,7.4077616802441,7.119569253120672,7.185312792332751,1048006400
2010-05-26,7.328209400177002,7.568971401583452,7.3174019123948275,7.507429965259068,850654000
2010-05-27,7.605596542358398,7.621807776949156,7.478311536510659,7.523041333223792,666282400
2010-05-28,7.711568355560303,7.787219184095018,7.605596913512075,7.7869193768442235,815614800
2010-06-01,7.830149173736572,7.983551914626808,7.774011458143109,7.79592624993083,876472800
2010-06-02,7.923811435699463,7.949327919839273,7.815137714943544,7.941522509827984,688548000
2010-06-03,7.898894309997559,7.971842866371017,7.817539126106945,7.960734767057087,650106800
2010-06-04,7.683950901031494,7.862269701042068,7.644024426535877,7.7514957188482825,758304400
2010-06-07,7.533249378204346,7.779714205195833,7.521540862011715,7.75389711136454,886942000
2010-06-08,7.484915733337402,7.619105918283654,7.374441582164761,7.6022942684509625,1000770400
2010-06-09,7.300891876220703,7.562068057084815,7.279578308158388,7.5491587107603255,854630000
2010-06-10,7.520342826843262,7.534451408225695,7.27087505116386,7.350128403831796,776356000
2010-06-11,7.61039924621582,7.620906125113736,7.426075547426695,7.451892633089798,545759200
2010-06-14,7.633513450622559,7.779711123622551,7.625408236304399,7.683947587584974,602960400
2010-06-15,7.795926094055176,7.800729423843986,7.6701417008940105,7.674344614459219,585074000
2010-06-16,8.022878646850586,8.037888250872978,7.824144884214023,7.838254264709542,783678000
2010-06-17,8.161569595336914,8.192490622604744,8.090421492385206,8.12344357511849,872855200
2010-06-18,8.227611541748047,8.255531285433458,8.148058429016121,8.172975291199178,784621600
2010-06-21,8.110535621643066,8.375913135018962,8.06730646241086,8.336286472524746,776490400
2010-06-22,8.221010208129883,8.28465271720836,8.150463314092054,8.170276245550937,717262000
2010-06-23,8.134550094604492,8.245324846577542,8.042388239308885,8.24292318249013,768457200
2010-06-24,8.07541275024414,8.201496933784734,8.048394023807994,8.13545195967562,714277200
2010-06-25,8.006365776062012,8.113538054612302,7.97964765824011,8.107234085858883,549942400
2010-06-28,8.054396629333496,8.097926390482154,7.940920405093472,8.013268532292999,584948000
2010-06-29,7.690251350402832,7.9370166820120405,7.634113664351372,7.928910666285176,1133344800
2010-06-30,7.550958633422852,7.744287764398167,7.505328623333053,7.706462360229353,739452000
2010-07-01,7.4593987464904785,7.649126222562139,7.301493323146844,7.634115820331938,1022896000
2010-07-02,7.413166522979736,7.532946698205801,7.300890344623551,7.51973674580555,693842800
2010-07-06,7.463904857635498,7.589088048362455,7.3897546473266935,7.53505218483277,615235600
2010-07-07,7.7653021812438965,7.768305062947238,7.497523852735401,7.519737642079049,654556000
2010-07-08,7.747889995574951,7.892287224533348,7.65182584933312,7.879678489699884,738144400
2010-07-09,7.793825149536133,7.802230175162945,7.659934734629821,7.711869536278297,433322400
2010-07-12,7.723876953125,7.860768631479387,7.650928393547517,7.7611019535216945,562878400
2010-07-13,7.559068202972412,7.697160747974746,7.397860030813892,7.694759884355216,1190924000
2010-07-14,7.5869855880737305,7.6791474783664615,7.475010763159709,7.486419473530733,812047600
2010-07-15,7.548559188842773,7.714270035772599,7.423975645168742,7.451894594935682,824866000
2010-07-16,7.502028465270996,7.65423035642215,7.457298663228813,7.600494311867664,1039858400
2010-07-19,7.372342109680176,7.5014292006346,7.192822457786212,7.5014292006346,1024478000
2010-07-20,7.561767578125,7.592088192601379,7.205129206258773,7.291887335053968,1074950800
2010-07-21,7.632317066192627,7.959836534459777,7.625112872391523,7.958035285603532,1185671200
2010-07-22,7.775811195373535,7.805230783575795,7.664436009377423,7.735584117031143,645318800
2010-07-23,7.803431034088135,7.816640191241044,7.693557268096736,7.717873724770866,533388800
2010-07-26,7.7836151123046875,7.808231366835274,7.736483658444917,7.805229286816482,420551600
2010-07-27,7.927715301513672,7.949329485717304,7.8142390307909135,7.831350493759082,584771600
2010-07-28,7.834047317504883,7.985049114873887,7.812733754896999,7.9154024717830875,519985200
2010-07-29,7.748493194580078,7.884784456429016,7.688153374548827,7.826545692146276,643806800
2010-07-30,7.722678184509277,7.796227179902652,7.6521304691023095,7.6818514778565845,448210000
2010-08-02,7.860767364501953,7.882981957277671,7.793822977330581,7.818439234365685,428055600
2010-08-03,7.863168239593506,7.903094701463267,7.787818035076631,7.83554990500602,417653600
2010-08-04,7.894689083099365,7.933714517204696,7.81453555659611,7.89048617138451,420375200
2010-08-05,7.856266498565674,7.900696496224249,7.821742967502763,7.857166722063565,289097200
2010-08-06,7.807932376861572,7.849960699900039,7.734082002293265,7.7986255270174665,444897600
2010-08-09,7.857763290405273,7.869771608655289,7.792319559189448,7.849657274774821,303128000
2010-08-10,7.787518501281738,7.818740137830204,7.731680606770597,7.80072765520609,451920000
2010-08-11,7.510732650756836,7.675843858486021,7.499325547397691,7.6671382265478405,620054400
2010-08-12,7.558765411376953,7.598091461776274,7.388551061757304,7.4056625190491605,534920400
2010-08-13,7.478011608123779,7.561467039238449,7.47771099926886,7.55456265505865,354869200
2010-08-16,7.4341816902160645,7.505329790694453,7.403560471240525,7.432380442041032,318430000
2010-08-17,7.564168930053711,7.644022662237861,7.4810125087504655,7.507430815208939,422640400
2010-08-18,7.597189426422119,7.645221904315166,7.55245963730758,7.575875861071891,339696000
2010-08-19,7.501423358917236,7.609495796622535,7.46539921301547,7.590282491275875,426706000
2010-08-20,7.494219779968262,7.622705577164659,7.475006471005289,7.486714981966286,384230000
2010-08-23,7.378945827484131,7.565070838139146,7.362435584705955,7.558766868960297,414041600
2010-08-24,7.2027268409729,7.294887904477518,7.164301013098241,7.284982241495413,602565600
2010-08-25,7.291584014892578,7.324606890551135,7.120770094278337,7.145986761339661,596867600
2010-08-26,7.213236331939697,7.377446583553211,7.213236331939697,7.368440339005437,466505200
2010-08-27,7.253461837768555,7.283182037470478,7.071539745772492,7.2573649436983905,548391200
2010-08-30,7.279875755310059,7.377441331054327,7.225238712243935,7.227640375746769,383289200
2010-08-31,7.297892093658447,7.341721674156631,7.215336871118293,7.260366482379623,420786800
2010-09-01,7.5149359703063965,7.548858276631357,7.393354518927507,7.429078073505231,697037600
2010-09-02,7.570170879364014,7.570170879364014,7.462098414301276,7.542852354720438,415427600
2010-09-03,7.768304347991943,7.768604155160573,7.640118346063428,7.65783021609251,520788800
2010-09-07,7.739485740661621,7.791119913752491,7.692654093978678,7.704361805243538,342557600
2010-09-08,7.892890930175781,7.937020318050568,7.778213040235668,7.798627190855456,526551200
2010-09-09,7.897390842437744,8.000959793510185,7.892888123390585,7.9565306141493615,438575200
2010-09-10,7.907594680786133,7.940316937569252,7.847254101784767,7.900990107693626,387542400
2010-09-13,8.016570091247559,8.053795078053337,7.978145074180388,7.979945520384186,388780000
2010-09-14,8.04719066619873,8.08051254924423,7.970939443210595,7.991653392832797,408150400
2010-09-15,8.11203384399414,8.1168379731703,8.040585949894027,8.050493213783259,429368800
2010-09-16,8.302666664123535,8.305668745712213,8.090424706359538,8.112640110115752,652103200
2010-09-17,8.26663875579834,8.34439062225477,8.215904807202453,8.33628460559782,634477200
2010-09-20,8.502598762512207,8.519109805530258,8.281050016864112,8.287954401653861,658677600
2010-09-21,8.51881217956543,8.62628430125555,8.48939258006348,8.5215144539502,668074400
2010-09-22,8.638285636901855,8.645190018521202,8.47797780782312,8.486984045776603,585289600
2010-09-23,8.673409461975098,8.788686912206582,8.585751143695044,8.59565760543115,786116800
2010-09-24,8.775479316711426,8.81180408500989,8.722344503146186,8.76887554213309,649488000
2010-09-27,8.740654945373535,8.847826386167334,8.736152226585425,8.825311990603359,482834800
2010-09-28,8.61156940460205,8.75896792385824,8.255531537934157,8.75896792385824,1035042400
2010-09-29,8.626884460449219,8.700133649657861,8.585757144169786,8.622681546127943,469644000
2010-09-30,8.518209457397461,8.705835089241228,8.44315904433522,8.675815084341066,673391600
2010-10-01,8.481279373168945,8.603160570845375,8.446155450611574,8.590252032299151,448142800
2010-10-04,8.364809036254883,8.492693698982672,8.338690526607936,8.453668243051718,435302000
2010-10-05,8.67401123046875,8.68932063476179,8.460267160341397,8.465671705515954,501967200
2010-10-06,8.681516647338867,8.765573290857617,8.563537699524945,8.69352496830542,670868800
2010-10-07,8.682415962219238,8.720241364190597,8.613069926354015,8.716038452680069,408399600
2010-10-08,8.82801628112793,8.840924827291898,8.705835204268118,8.757168780042944,658403200
2010-10-11,8.866743087768555,8.923181410590853,8.843928874750691,8.848131788273273,427753200
2010-10-12,8.962202072143555,8.991022032605125,8.780579886956165,8.868238996780198,558544000
2010-10-13,9.010237693786621,9.064873951384754,9.00003062088146,9.012038941946356,630092400
2010-10-14,9.075383186340332,9.080185713964651,9.018043844253866,9.056770285504228,435296400
2010-10-15,9.448534965515137,9.456340377490202,9.153437165030281,9.229387823650962,922194000
2010-10-18,9.546396255493164,9.576415451922545,9.435021092752594,9.560505630529308,1093010800
2010-10-19,9.290925979614258,9.419411816739066,9.006635774005062,9.108103688627939,1232784000
2010-10-20,9.32214641571045,9.433821399111464,9.212273482130954,9.276215789098567,721624400
2010-10-21,9.291829109191895,9.448533736496078,9.210174105475689,9.37708580865035,551460000
2010-10-22,9.230284690856934,9.307436147333926,9.19516155522729,9.278316370433721,372778000
2010-10-25,9.271410942077637,9.35426594074156,9.259402622724842,9.278916542484861,392462000
2010-10-26,9.247697830200195,9.298431788641443,9.175648699217863,9.212274081625898,392929600
2010-10-27,9.24109172821045,9.303232780770365,9.174146545979205,9.23568798415665,399002800
2010-10-28,9.163338661193848,9.246193654313187,9.033051611428531,9.244692213682836,551051200
2010-10-29,9.035455703735352,9.182554452058096,9.03215301414189,9.133021322769368,430511200
2010-11-01,9.131516456604004,9.174145185081338,9.072076884076532,9.072677299993444,423889200
2010-11-02,9.287016868591309,9.311933719471247,9.216170220458306,9.216170220458306,433930000
2010-11-03,9.390294075012207,9.392695739695116,9.262108028245027,9.347364719617088,508348400
2010-11-04,9.554502487182617,9.611841018229986,9.457236689129218,9.469845426334844,642488000
2010-11-05,9.520276069641113,9.593525204606786,9.508868969411715,9.546093952781538,361253200
2010-11-08,9.565007209777832,9.599529922856235,9.509169330657663,9.522378480941088,281758400
2010-11-09,9.488760948181152,9.64546637919091,9.441329668812319,9.637960775433363,383544000
2010-11-10,9.547301292419434,9.569515893757048,9.41281044692955,9.505572760641519,384227200
2010-11-11,9.505873680114746,9.558408900887216,9.433824529910144,9.45633973904461,361284000
2010-11-12,9.247095108032227,9.50136527497549,9.115007594529208,9.486355676414844,795846800
2010-11-15,9.217377662658691,9.322448081243563,9.194262042310232,9.260006406551408,403606000
2010-11-16,9.053766250610352,9.234186857618003,8.985620234047785,9.177749354382254,657650000
2010-11-17,9.021042823791504,9.125812592003497,8.938787449253445,9.042056578536519,479449600
2010-11-18,9.259102821350098,9.296327809743616,9.146828241824984,9.162137646574202,494491200
2010-11-19,9.208070755004883,9.25820429508767,9.163340959624655,9.245295750221135,384843200
2010-11-22,9.407106399536133,9.407106399536133,9.18225573809692,9.206571392312112,393075200
2010-11-23,9.268109321594238,9.358771341533194,9.20296618565621,9.319744299138739,519447600
2010-11-24,9.450328826904297,9.46834130199678,9.358768217532315,9.366272213052598,413725200
2010-11-26,9.456332206726074,9.537386734722451,9.394490983913178,9.418506813769314,237585600
2010-11-29,9.51247501373291,9.530786502682796,9.347664398571128,9.471346910941561,445785200
2010-11-30,9.34075927734375,9.43712405149849,9.332353452452836,9.412506992889384,501858000
2010-12-01,9.498363494873047,9.538890370794434,9.456335178200794,9.464440393060379,461750800
2010-12-02,9.550899505615234,9.576415984323495,9.45303329647641,9.532286608781106,462837200
2010-12-03,9.529587745666504,9.565911722800765,9.496565656772175,9.516679198366766,342092800
2010-12-06,9.610939025878906,9.676382760843365,9.559003447284395,9.565608022700216,448481600
2010-12-07,9.552701950073242,9.726217393839272,9.550000478425595,9.720514643304742,391454000
2010-12-08,9.63675594329834,9.637056552103306,9.519678032433886,9.595328041856549,321935600
2010-12-09,9.599233627319336,9.68148823385012,9.577018230079421,9.670381737665695,294151200
2010-12-10,9.623251914978027,9.637961713371094,9.564411919781872,9.595933374409238,262511200
2010-12-13,9.656572341918945,9.758341685785776,9.63645960157505,9.73762772761574,439815600
2010-12-14,9.615144729614258,9.682690346450222,9.576418287377097,9.658373892324326,351008000
2010-12-15,9.617243766784668,9.696496273284778,9.58211983187536,9.606435477247006,417312000
2010-12-16,9.643957138061523,9.684784607442035,9.609434434868161,9.63915381206109,322030800
2010-12-17,9.624747276306152,9.660171013654951,9.61333937392528,9.655367686336689,386929200
2010-12-20,9.672781944274902,9.704003581520604,9.553302346694535,9.654469654009914,385610400
2010-12-21,9.732521057128906,9.738224608638571,9.667978337550444,9.696496896722318,256354000
2010-12-22,9.761340141296387,9.778151790099399,9.713007853423033,9.737324301772764,265921600
2010-12-23,9.714509963989258,9.761041006984254,9.70160141929456,9.75653828727053,223157200
2010-12-27,9.746930122375488,9.769745931385158,9.652066795047991,9.691994060003145,249816000
2010-12-28,9.770647048950195,9.806370600434803,9.75833892110048,9.78385540003654,175924000
2010-12-29,9.765241622924805,9.800064945175635,9.759537270788876,9.793159761181974,163139200
2010-12-30,9.716313362121582,9.771849856832553,9.69800106874431,9.770949633340052,157494400
2010-12-31,9.683289527893066,9.710907866627615,9.645763922783448,9.69499724092874,193508000
2011-01-03,9.893728256225586,9.914442206699619,9.751733484427314,9.775749321975749,445138400
2011-01-04,9.945364952087402,9.981688922693676,9.851101230251235,9.979887674443676,309080800
2011-01-05,10.026719093322754,10.036926167317263,9.891628673419461,9.893130114524599,255519600
2011-01-06,10.018614768981934,10.064244791064837,9.993697900698969,10.048334164623364,300428800
2011-01-07,10.090360641479492,10.097265024813522,9.963675267675162,10.026417538564651,311931200
2011-01-10,10.280390739440918,10.303806168777864,10.12188487644113,10.171717816007419,448560000
2011-01-11,10.256072998046875,10.355738856882967,10.190929058383762,10.353337994281711,444108000
2011-01-12,10.339527130126953,10.339827738952502,10.266879195662218,10.30440479657325,302590400
2011-01-13,10.377355575561523,10.406175553319878,10.322419497019082,10.361745555899518,296780400
2011-01-14,10.461405754089355,10.461405754089355,10.34012496271924,10.383653908032265,308840000
2011-01-18,10.226351737976074,10.349734428653177,9.786557008473109,9.892227826761955,1880998000
2011-01-19,10.172018051147461,10.465013920865758,10.113178871065976,10.457508318098688,1135612800
2011-01-20,9.987093925476074,10.155806858026851,9.9102422603759,10.099669149599135,764789200
2011-01-21,9.808173179626465,10.053137342671626,9.805470906302757,10.019814649170229,754401200
2011-01-24,10.130288124084473,10.130288124084473,9.808171740133005,9.81267526113701,574683200
2011-01-25,10.248867988586426,10.250069622414433,10.043831100243604,10.09666691561232,546868000
2011-01-26,10.322416305541992,10.374951504652211,10.251869427525406,10.295698193567754,506875600
2011-01-27,10.303202629089355,10.347632611203714,10.291795526780158,10.320314084176646,285026000
2011-01-28,10.089760780334473,10.338928649353106,10.012610118015449,10.332024265090833,592057200
2011-01-31,10.18642520904541,10.208040186372648,10.03572479190935,10.080754391427334,377246800
2011-02-01,10.357839584350586,10.376451678439752,10.236258151909821,10.245864807761512,426633200
2011-02-02,10.336525917053223,10.364444060076433,10.3134103006574,10.340429022068871,258955200
2011-02-03,10.310112953186035,10.33412960688334,10.16331476476906,10.320920447349822,393797600
2011-02-04,10.40196704864502,10.407971207450663,10.312206878559001,10.316109180971,321840400
2011-02-07,10.563482284545898,10.604608793887039,10.43619644356405,10.443701245927448,485021600
2011-02-08,10.663145065307617,10.672751722569334,10.571584418964482,10.617515046561664,381040800
2011-02-09,10.752005577087402,10.777223053655021,10.653239932880311,10.662845788996714,482745200
2011-02-10,10.643330574035645,10.807240933009522,10.446998553186123,10.728888650278673,928550000
2011-02-11,10.712677955627441,10.741196514181459,10.613311108239305,10.649635876687606,367572800
2011-02-14,10.782624244689941,10.791629683234088,10.708474871368336,10.710876535413044,310416400
2011-02-15,10.804243087768555,10.806344945527602,10.733696180032089,10.782928710973998,284174800
2011-02-16,10.901204109191895,10.954338920691,10.822250608284136,10.8312560465857,481157600
2011-02-17,10.756207466125488,10.815347244773545,10.702771239155927,10.72468682585141,530583200
2011-02-18,10.52385139465332,10.79223093962523,10.492629761959982,10.768514907910317,816057200
2011-02-22,10.16511058807373,10.368947418598038,10.138393277532026,10.271381819089177,872555600
2011-02-23,10.285490989685059,10.346130597096593,10.165109593124697,10.169913722453643,671854400
2011-02-24,10.293293952941895,10.361439951453454,10.157903782154813,10.327517657382009,499900800
2011-02-25,10.451802253723145,10.45990746845349,10.350934776292146,10.36474354188852,380018800
2011-02-28,10.603408813476562,10.658645505862149,10.540666517068013,10.544269014609313,403074000
2011-03-01,10.486328125,10.678757091107355,10.437395411474322,10.67125229008466,456136800
2011-03-02,10.57068157196045,10.637626750778264,10.459006605413263,10.50583824986814,602590800
2011-03-03,10.794034957885742,10.800939342999284,10.6847616202853,10.722887646105017,500788400
2011-03-04,10.807243347167969,10.815948980166427,10.739697735558112,10.809344402793103,453266800
2011-03-07,10.667951583862305,10.857378490220153,10.546370106357106,10.849272470529034,546123200
2011-03-08,10.679957389831543,10.729190709782758,10.574586365398122,10.654440105680784,356316800
2011-03-09,10.581188201904297,10.649934627031652,10.525051313586529,10.647832770355572,453306000
2011-03-10,10.407071113586426,10.5001339801504,10.35393550583925,10.480620061475141,507539200
2011-03-11,10.566781044006348,10.57668831082745,10.356941621623745,10.366847285197528,471080400
2011-03-14,10.613912582397461,10.701571726930265,10.546367777379409,10.602504676864445,435957200
2011-03-15,10.369851112365723,10.442199257572959,10.209843808638988,10.269883823040129,721081200
2011-03-16,9.906939506530762,10.296901382204492,9.794364283136757,10.26688137607434,1162011200
2011-03-17,10.045929908752441,10.195129657561276,9.926449545547346,10.111673447931361,659422400
2011-03-18,9.926753044128418,10.152804511508528,9.906639504141346,10.120682648656432,753214000
2011-03-21,10.185824394226074,10.1990327448965,10.064542764397702,10.086458349697136,409402000
2011-03-22,10.242864608764648,10.285494155271097,10.181023348770289,10.283692906827163,325922800
2011-03-23,10.182523727416992,10.213443953375833,10.0852579248415,10.185225198989151,372996400
2011-03-24,10.35604190826416,10.386962941639972,10.172619168761061,10.262379386275638,404712000
2011-03-25,10.553272247314453,10.568882263915599,10.417580616847012,10.449102060527505,448910000
2011-03-28,10.520251274108887,10.636730412625715,10.520251274108887,10.601606466049892,309355200
2011-03-29,10.535860061645508,10.535860061645508,10.38876213046356,10.436793813518383,352900800
2011-03-30,10.465912818908691,10.533459227139861,10.430189264561372,10.526253432551671,329406000
2011-03-31,10.462309837341309,10.501035467327862,10.388760880598959,10.397766319073547,274019200
2011-04-01,10.343730926513672,10.554772769313349,10.305905515167266,10.540363585043615,418661600
2011-04-04,10.242563247680664,10.344932181322084,10.158807211802944,10.336226549308915,460084800
2011-04-05,10.173516273498535,10.274383758939406,10.086758163569229,10.116478355438515,482731200
2011-04-06,10.148000717163086,10.323918630952914,10.120982793579012,10.243465276316417,402539200
2011-04-07,10.149202346801758,10.21974843468762,10.087660095777107,10.149801961293583,373447200
2011-04-08,10.058541297912598,10.211343594749463,10.025219405338444,10.204439210108847,377535200
2011-04-11,9.930659294128418,10.076856262368858,9.907243858751487,10.028523949969635,398946800
2011-04-12,9.978684425354004,10.018610879582313,9.91263947911319,9.921345108701791,425639200
